id,college,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
1003,E175 S.G.Balekundri Institute of Technology  Belgaum,EC Electronics,70194,85021,999999999,70649,999999999,98242,59775,999999999,999999999,61700,999999999,75633,58662,999999999,63078,58407,58409,62887,138130,999999999,145654,96910,999999999,999999999
1004,E175 S.G.Balekundri Institute of Technology  Belgaum,EE Electrical,122299,999999999,999999999,110206,118591,999999999,999999999,999999999,999999999,155839,999999999,999999999,95875,999999999,999999999,95578,999999999,108417,158107,999999999,999999999,116293,999999999,999999999
1005,E175 S.G.Balekundri Institute of Technology  Belgaum,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1006,E176 Navodaya Institute of Technology  Raihcur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168328,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1007,E176 Navodaya Institute of Technology  Raihcur,CS Computers,999999999,999999999,999999999,70362,999999999,999999999,999999999,999999999,999999999,59485,999999999,999999999,999999999,999999999,999999999,50073,69293,63718,97485,999999999,127999,999999999,999999999,999999999
1008,E176 Navodaya Institute of Technology  Raihcur,EC Electronics,999999999,999999999,999999999,104368,141743,999999999,999999999,999999999,999999999,124728,999999999,999999999,93830,999999999,125787,89123,999999999,999999999,164001,999999999,999999999,999999999,999999999,999999999
1009,E176 Navodaya Institute of Technology  Raihcur,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173648,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1010,E176 Navodaya Institute of Technology  Raihcur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1011,E177 Rajeev Institute of Technology  Hassan,"CA CS (AI, Machine
Learning)",101693,999999999,999999999,89962,999999999,999999999,83034,999999999,999999999,77159,999999999,999999999,77917,999999999,101856,76019,94451,91234,165124,999999999,999999999,999999999,999999999,999999999
1012,E177 Rajeev Institute of Technology  Hassan,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,166398,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1013,E177 Rajeev Institute of Technology  Hassan,CS Computers,65345,999999999,999999999,54143,999999999,68956,47970,999999999,72174,44690,999999999,999999999,48916,999999999,49398,44504,54186,48716,94897,110605,109681,68671,999999999,999999999
1014,E177 Rajeev Institute of Technology  Hassan,EC Electronics,72092,999999999,999999999,88754,999999999,96834,78663,999999999,999999999,62663,999999999,999999999,999999999,999999999,999999999,62609,999999999,73025,122867,999999999,146728,82455,999999999,999999999
1015,E177 Rajeev Institute of Technology  Hassan,EE Electrical,141227,999999999,999999999,116345,156517,999999999,105882,999999999,999999999,999999999,999999999,999999999,133335,999999999,999999999,105169,999999999,117947,149909,999999999,999999999,999999999,999999999,999999999
1016,E177 Rajeev Institute of Technology  Hassan,IE Info.Science,86903,999999999,999999999,66584,999999999,94200,999999999,999999999,999999999,56449,999999999,999999999,59035,999999999,999999999,56344,60748,66421,122517,999999999,140919,100911,999999999,999999999
1017,E177 Rajeev Institute of Technology  Hassan,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1018,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,"CA CS (AI, Machine
Learning)",11751,999999999,999999999,12156,999999999,999999999,9869,999999999,26018,9216,999999999,999999999,8737,999999999,999999999,7703,13379,8873,44706,999999999,999999999,999999999,999999999,999999999
1019,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,CS Computers,9065,999999999,13634,8468,13182,8891,7258,999999999,999999999,6125,19971,8966,6591,999999999,8309,5601,10592,8289,25994,34383,35816,11308,999999999,999999999
1020,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,IE Info.Science,13972,999999999,16352,11585,18470,17256,14300,999999999,999999999,9606,999999999,9887,9487,18853,9878,8487,16236,9864,37644,55301,46257,15153,999999999,999999999
1021,E180 Bearys Institute of Technology Mangalore,"AD Artificial
Intel, Data Sc",131169,999999999,999999999,144057,999999999,999999999,111784,999999999,999999999,111377,999999999,999999999,999999999,999999999,999999999,108505,159031,136678,999999999,999999999,999999999,123976,999999999,999999999
1022,E180 Bearys Institute of Technology Mangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1023,E180 Bearys Institute of Technology Mangalore,CS Computers,999999999,999999999,999999999,89845,999999999,999999999,87247,999999999,999999999,999999999,999999999,999999999,83874,999999999,96476,83526,999999999,91828,138947,999999999,999999999,999999999,143517,999999999
1024,E180 Bearys Institute of Technology Mangalore,EC Electronics,999999999,999999999,147182,133769,999999999,999999999,128118,999999999,999999999,999999999,999999999,999999999,125265,999999999,999999999,123801,999999999,138261,999999999,999999999,999999999,135284,999999999,999999999
1025,E180 Bearys Institute of Technology Mangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1026,E183 Sha-Shib College of Engineering Chickballapur,AE Aeronaut.Engg,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171461,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1027,E183 Sha-Shib College of Engineering Chickballapur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1028,E183 Sha-Shib College of Engineering Chickballapur,CS Computers,999999999,999999999,999999999,101482,999999999,999999999,86005,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,84992,999999999,89066,102952,999999999,999999999,104030,161971,999999999
1029,E183 Sha-Shib College of Engineering Chickballapur,EC Electronics,999999999,999999999,999999999,137607,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,132410,999999999,999999999,128998,999999999,999999999,999999999,999999999,999999999,142317,999999999,999999999
1030,E183 Sha-Shib College of Engineering Chickballapur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1031,E184 C Byre Gowda Institute of Technology  Kolar,AI Artificial Intelligence,168564,999999999,999999999,132288,999999999,999999999,120064,999999999,999999999,110244,999999999,167204,113868,999999999,999999999,109847,127767,124758,148665,999999999,999999999,999999999,999999999,999999999
1032,E184 C Byre Gowda Institute of Technology  Kolar,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173856,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1033,E184 C Byre Gowda Institute of Technology  Kolar,CS Computers,101965,999999999,110687,98177,105127,100622,100445,999999999,999999999,87099,999999999,999999999,92919,999999999,95127,85271,91597,94099,128881,165893,133805,107412,999999999,137458
1034,E184 C Byre Gowda Institute of Technology  Kolar,EC Electronics,161561,999999999,999999999,137387,999999999,142580,129342,999999999,999999999,123754,999999999,149063,134618,999999999,145049,123285,123545,132766,171880,999999999,999999999,138330,999999999,999999999
1035,E184 C Byre Gowda Institute of Technology  Kolar,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1036,E185 Angadi Institute of Technology and Management  Belgaum,"AD Artificial Intel, Data Sc",80014,999999999,999999999,86493,999999999,90112,75882,999999999,82831,135810,999999999,164034,73433,999999999,999999999,73039,76033,74256,149967,999999999,999999999,999999999,999999999,999999999
1037,E185 Angadi Institute of Technology and Management  Belgaum,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164285,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1038,E185 Angadi Institute of Technology and Management  Belgaum,CS Computers,63546,70566,79945,55624,58476,58071,51331,999999999,109366,59529,999999999,999999999,46908,999999999,53303,46609,49163,52240,89520,999999999,104151,51733,999999999,999999999
1039,E185 Angadi Institute of Technology and Management  Belgaum,EC Electronics,75394,999999999,999999999,62904,999999999,71232,66824,999999999,999999999,61654,88411,999999999,59956,999999999,999999999,59068,999999999,63506,149392,999999999,150007,999999999,999999999,999999999
1040,E185 Angadi Institute of Technology and Management  Belgaum,EE Electrical,999999999,999999999,999999999,98641,999999999,999999999,999999999,999999999,999999999,117930,999999999,999999999,999999999,999999999,999999999,83687,85924,98136,149789,999999999,999999999,128658,999999999,999999999
1041,E185 Angadi Institute of Technology and Management  Belgaum,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,140797,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1042,E185 Angadi Institute of Technology and Management  Belgaum,"RA Robotics and
Automation",999999999,999999999,999999999,153829,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,154097,999999999,999999999,152881,999999999,152900,160346,999999999,999999999,999999999,999999999,999999999
1043,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",AE Aeronaut.Engg,133202,999999999,999999999,138155,999999999,140686,121871,999999999,999999999,115655,999999999,999999999,140804,999999999,147206,115631,127464,139444,166209,999999999,999999999,147396,999999999,999999999
1044,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",BM Bio Medical,151461,999999999,999999999,155051,999999999,999999999,134996,999999999,999999999,136521,999999999,999999999,135298,999999999,999999999,129539,999999999,999999999,156160,999999999,999999999,999999999,999999999,999999999
1045,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",CS Computers,44906,999999999,69974,50704,54796,58888,65990,999999999,999999999,44541,999999999,48805,48473,999999999,60656,42687,53575,48235,100272,130543,139194,78950,999999999,999999999
1046,"E186 ACS College of Engineering Kengeri Hobli,Bangalore","CY CS- Cyber
Security",75767,999999999,999999999,77644,999999999,999999999,93653,999999999,999999999,69125,999999999,104747,70174,999999999,999999999,69076,999999999,75760,146874,999999999,999999999,999999999,999999999,999999999
1047,"E186 ACS College of Engineering Kengeri Hobli,Bangalore","DS Comp. Sc. Engg-
Data Sc.",70617,999999999,999999999,71386,999999999,94279,77189,999999999,999999999,63303,999999999,999999999,65913,96266,999999999,62891,999999999,92734,127874,999999999,159425,98427,999999999,999999999
1048,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",EC Electronics,91478,999999999,999999999,82076,999999999,109558,79078,999999999,999999999,76558,999999999,999999999,999999999,999999999,999999999,76282,101428,80216,159277,999999999,999999999,93129,999999999,999999999
1049,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,160817,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1050,"E186 ACS College of Engineering Kengeri Hobli,Bangalore","SE Aero Space
Engg.",93110,999999999,999999999,124168,999999999,999999999,96495,999999999,999999999,87934,999999999,999999999,104237,999999999,999999999,85082,135733,149295,152065,999999999,999999999,145559,999999999,999999999
1051,E188 Vijaya Vittala Institute of Technology  Bangalore,"AI Artificial
Intelligence",109218,999999999,999999999,94168,999999999,999999999,94005,999999999,999999999,91808,999999999,999999999,93083,999999999,100106,91208,95677,97527,157946,999999999,999999999,999999999,999999999,999999999
1052,E188 Vijaya Vittala Institute of Technology  Bangalore,"CA CS (AI, Machine
Learning)",96330,163619,999999999,97770,999999999,113247,999999999,999999999,999999999,999999999,999999999,999999999,87330,999999999,999999999,86682,999999999,109840,166268,999999999,999999999,118491,999999999,999999999
1053,E188 Vijaya Vittala Institute of Technology  Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164791,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1054,E188 Vijaya Vittala Institute of Technology  Bangalore,CS Computers,71351,999999999,999999999,72324,85327,89478,75602,999999999,999999999,68985,999999999,999999999,70473,999999999,999999999,68053,999999999,74123,111949,999999999,154361,82354,999999999,999999999
1055,E188 Vijaya Vittala Institute of Technology  Bangalore,EC Electronics,104103,999999999,999999999,98080,999999999,99471,94339,999999999,999999999,91222,999999999,999999999,91660,999999999,999999999,90869,107097,94616,169543,999999999,999999999,999999999,999999999,999999999
1056,E188 Vijaya Vittala Institute of Technology  Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1057,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","AD Artificial
Intel, Data Sc",135974,999999999,999999999,83487,999999999,88081,80191,999999999,999999999,72168,999999999,999999999,76465,999999999,999999999,68775,116167,76827,155162,999999999,999999999,999999999,999999999,999999999
1058,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","AI Artificial
Intelligence",999999999,999999999,999999999,64441,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,64189,141482,83922,161846,999999999,999999999,87291,999999999,999999999
1059,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,138161,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1060,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CS Computers,76052,999999999,90595,63557,999999999,80323,45981,90033,999999999,45775,999999999,999999999,47659,999999999,55115,44483,58442,54515,123647,999999999,139372,60100,999999999,999999999
1061,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",EC Electronics,72961,999999999,999999999,75666,126489,97402,96280,999999999,999999999,71114,999999999,999999999,68245,999999999,999999999,67584,999999999,82907,155861,999999999,999999999,999999999,999999999,999999999
1062,E191 Akshaya Institute of Technology  Tumkur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,133775,999999999,148571,147649,999999999,999999999,140766,999999999,999999999
1063,E191 Akshaya Institute of Technology  Tumkur,CS Computers,75592,999999999,82507,80936,999999999,83442,70684,999999999,999999999,77242,999999999,999999999,74424,999999999,80830,70570,72722,74429,102406,107046,108241,73913,999999999,999999999
1064,E191 Akshaya Institute of Technology  Tumkur,EA Agriculture Engineering,999999999,999999999,999999999,158522,999999999,999999999,999999999,999999999,999999999,157987,999999999,999999999,999999999,999999999,999999999,113850,161082,116309,117942,999999999,999999999,999999999,999999999,999999999
1065,E191 Akshaya Institute of Technology  Tumkur,EC Electronics,100292,999999999,999999999,102751,999999999,112196,100592,999999999,999999999,90940,999999999,999999999,88697,999999999,999999999,88511,89609,91752,112706,999999999,999999999,999999999,999999999,999999999
1066,E191 Akshaya Institute of Technology  Tumkur,IE Info.Science,89699,999999999,999999999,97762,999999999,113051,94058,999999999,999999999,83448,999999999,999999999,83774,999999999,999999999,80217,82174,88500,106687,999999999,125853,999999999,999999999,999999999
1067,E191 Akshaya Institute of Technology  Tumkur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172656,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1068,E191 Akshaya Institute of Technology  Tumkur,SA Smart Agritech,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173006,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1069,"E193 Srinivas University Mukka, Suratkal, Mangalore",AI Artificial Intelligence,135056,999999999,999999999,131319,999999999,146893,115089,999999999,153749,122756,999999999,999999999,112450,999999999,999999999,110330,127095,140812,999999999,999999999,999999999,137733,999999999,999999999
1070,"E193 Srinivas University Mukka, Suratkal, Mangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171139,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1071,"E193 Srinivas University Mukka, Suratkal, Mangalore",CS Computers,91385,999999999,95318,86311,88039,90649,81607,999999999,999999999,82001,99634,999999999,80413,999999999,84845,72269,75359,82849,144713,999999999,172237,98102,999999999,999999999
1072,"E193 Srinivas University Mukka, Suratkal, Mangalore",EC Electronics,999999999,999999999,999999999,107434,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,107390,999999999,999999999,103183,111256,114196,173169,999999999,999999999,127752,999999999,999999999
1073,"E193 Srinivas University Mukka, Suratkal, Mangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171448,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1074,E194 Government Engineering College  KARWAR,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170835,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1075,E194 Government Engineering College  KARWAR,CS Computers,60883,999999999,999999999,63876,999999999,64903,72432,999999999,999999999,62461,999999999,63024,61192,999999999,62404,51725,52436,59433,93440,100772,111871,53971,999999999,999999999
1076,E194 Government Engineering College  KARWAR,EC Electronics,84674,999999999,999999999,93874,999999999,96921,88317,999999999,149494,86892,999999999,999999999,86185,999999999,999999999,83520,85186,90635,156253,999999999,171774,109124,999999999,999999999
1077,E194 Government Engineering College  KARWAR,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,165278,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1078,"E196 Jain College of Engineering Machche,Belgaum",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167150,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1079,"E196 Jain College of Engineering Machche,Belgaum",CS Computers,31054,999999999,999999999,33108,999999999,34925,34005,999999999,999999999,34146,999999999,36805,28214,999999999,30089,27521,29174,29573,68873,82930,73740,41920,999999999,999999999
1080,"E196 Jain College of Engineering Machche,Belgaum",EC Electronics,60114,999999999,999999999,49837,51424,52429,45718,999999999,74931,45889,999999999,999999999,41965,999999999,54425,40941,42817,46509,137115,160845,999999999,89934,999999999,117490
1081,"E196 Jain College of Engineering Machche,Belgaum",EE Electrical,89198,999999999,136706,87671,999999999,88654,92697,999999999,999999999,116379,999999999,999999999,999999999,999999999,999999999,74539,76210,82266,139708,999999999,999999999,95605,999999999,999999999
1082,"E196 Jain College of Engineering Machche,Belgaum",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,138749,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1083,E197 Veerappa Nisty Engineering College Yadigir Dist,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,159969,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1084,E197 Veerappa Nisty Engineering College Yadigir Dist,CS Computers,999999999,999999999,999999999,94708,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,89697,999999999,999999999,84162,84706,91909,159620,999999999,999999999,999999999,999999999,999999999
1085,E197 Veerappa Nisty Engineering College Yadigir Dist,EC Electronics,999999999,999999999,999999999,999999999,999999999,119994,120852,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,112482,999999999,999999999,999999999,999999999,999999999,131249,999999999,999999999
1086,E197 Veerappa Nisty Engineering College Yadigir Dist,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1087,E197 Veerappa Nisty Engineering College Yadigir Dist,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1088,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,"AI Artificial
Intelligence",102117,999999999,999999999,111469,999999999,156507,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,77734,999999999,999999999,101385,999999999,999999999,116540,999999999,999999999
1089,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,63960,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1090,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,CS Computers,999999999,999999999,80356,57514,999999999,999999999,51465,999999999,999999999,999999999,999999999,999999999,42872,999999999,999999999,40208,999999999,59101,72450,131760,999999999,999999999,999999999,999999999
1091,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,EC Electronics,999999999,999999999,999999999,104892,999999999,124539,85664,999999999,999999999,121806,999999999,999999999,94116,999999999,999999999,73728,80786,87689,160317,999999999,999999999,117712,999999999,999999999
1092,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173915,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1093,"E199 AGM Rural Engineering College Hubli, Darward (D)",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1094,"E199 AGM Rural Engineering College Hubli, Darward (D)",CS Computers,67854,999999999,999999999,62822,999999999,999999999,60520,999999999,68079,65267,999999999,999999999,62383,999999999,999999999,57299,62034,64700,76379,999999999,999999999,999999999,999999999,999999999
1095,"E199 AGM Rural Engineering College Hubli, Darward (D)",EC Electronics,91048,999999999,999999999,78062,86898,117410,999999999,999999999,109942,79568,999999999,999999999,72667,999999999,999999999,72457,999999999,73327,143237,999999999,172317,105686,999999999,999999999
1096,"E199 AGM Rural Engineering College Hubli, Darward (D)",EE Electrical,999999999,999999999,999999999,164184,999999999,999999999,129001,999999999,999999999,999999999,999999999,164454,999999999,999999999,999999999,116957,119037,125215,151102,999999999,999999999,999999999,999999999,999999999
1097,"E199 AGM Rural Engineering College Hubli, Darward (D)",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1098,"E201 Gopalan College of Engineering and Management White Field, Bangalore",AE Aeronaut.Engg,999999999,999999999,999999999,127446,999999999,144227,118624,999999999,999999999,114159,999999999,999999999,114198,999999999,999999999,114080,172221,129164,162120,999999999,999999999,999999999,999999999,999999999
1099,"E201 Gopalan College of Engineering and Management White Field, Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1100,"E201 Gopalan College of Engineering and Management White Field, Bangalore",CS Computers,999999999,999999999,999999999,45225,999999999,57137,59740,999999999,999999999,42525,999999999,999999999,999999999,999999999,999999999,39137,65674,55690,56860,999999999,107644,70859,999999999,999999999
1101,"E201 Gopalan College of Engineering and Management White Field, Bangalore",EC Electronics,77192,999999999,999999999,80125,125668,93509,999999999,999999999,999999999,77127,999999999,999999999,84015,999999999,999999999,73415,999999999,79374,128066,999999999,136257,999999999,999999999,999999999
1102,"E201 Gopalan College of Engineering and Management White Field, Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169608,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1103,E202 Sampoorna Institute of Technology and Research Ramanagara (D),CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1104,E202 Sampoorna Institute of Technology and Research Ramanagara (D),CS Computers,999999999,999999999,999999999,90800,999999999,999999999,100654,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,77234,81988,87280,133108,999999999,999999999,90431,999999999,999999999
1105,E202 Sampoorna Institute of Technology and Research Ramanagara (D),EC Electronics,135182,999999999,999999999,130807,999999999,167540,138051,999999999,999999999,109212,999999999,999999999,118613,999999999,133577,108640,999999999,114218,167734,999999999,999999999,999999999,999999999,147758
1106,E202 Sampoorna Institute of Technology and Research Ramanagara (D),EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,166766,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1107,E202 Sampoorna Institute of Technology and Research Ramanagara (D),ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1108,"E203 K.S. School of Engineering And Management Mallasandra, Bangalore","AD Artificial
Intel, Data Sc",75525,999999999,999999999,74411,999999999,125734,64757,999999999,999999999,63203,999999999,999999999,70300,999999999,999999999,61822,133015,93354,157803,999999999,999999999,999999999,999999999,999999999
1109,"E203 K.S. School of Engineering And Management Mallasandra, Bangalore","CB Comp. Sc. and
Bus Sys.",999999999,999999999,999999999,92069,999999999,129472,94133,999999999,999999999,82894,147520,999999999,87708,999999999,999999999,82305,999999999,105660,173353,999999999,999999999,99963,999999999,999999999
1110,"E203 K.S. School of Engineering And Management Mallasandra, Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1111,"E203 K.S. School of Engineering And Management Mallasandra, Bangalore",CS Computers,67619,999999999,999999999,58011,999999999,63733,55280,999999999,119270,50938,999999999,999999999,55880,999999999,65845,48769,62063,63279,106284,151000,151201,69042,999999999,999999999
1112,"E203 K.S. School of Engineering And Management Mallasandra, Bangalore",EC Electronics,114801,129750,999999999,94395,999999999,111246,100539,999999999,999999999,83499,999999999,999999999,89868,999999999,999999999,83211,101492,97850,172425,999999999,999999999,95948,999999999,139855
