id,College,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
111,"E012 Sir M.Visveswaraya Institute of Technology Hunasemaranahalli,Bangalore,",EC Electronics,28151,999999999,37410,30020,999999999,41609,50681,999999999,999999999,28395,46857,30679,27565,999999999,999999999,26358,33689,30389,71461,999999999,101415,42596,999999999,999999999
112,"E012 Sir M.Visveswaraya Institute of Technology Hunasemaranahalli,Bangalore,",EE Electrical,999999999,999999999,999999999,174044,999999999,999999999,147689,999999999,999999999,79331,999999999,999999999,93447,999999999,999999999,78312,88731,105155,161844,999999999,999999999,106286,999999999,167805
113,"E012 Sir M.Visveswaraya Institute of Technology Hunasemaranahalli,Bangalore,","ET Elec.
Telecommn. Engg.",999999999,999999999,999999999,153175,999999999,999999999,999999999,999999999,999999999,80028,999999999,999999999,97398,999999999,999999999,74664,999999999,116744,163196,999999999,999999999,75960,999999999,999999999
114,"E012 Sir M.Visveswaraya Institute of Technology Hunasemaranahalli,Bangalore,",IE Info.Science,24168,999999999,999999999,21299,999999999,34905,19794,999999999,999999999,16058,999999999,999999999,15938,31448,26097,15172,25970,20959,59614,999999999,66287,26603,999999999,999999999
115,"E012 Sir M.Visveswaraya Institute of Technology Hunasemaranahalli,Bangalore,","IO CS- Internet of
Things",25466,999999999,999999999,35708,999999999,80836,37371,999999999,999999999,23667,999999999,999999999,26866,999999999,999999999,23263,36071,45518,89119,999999999,999999999,999999999,999999999,999999999
116,"E012 Sir M.Visveswaraya Institute of Technology Hunasemaranahalli,Bangalore,",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171344,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
117,E013 Ghousia Engineering College Ramanagara,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
118,E013 Ghousia Engineering College Ramanagara,CS Computers,138245,999999999,999999999,167255,999999999,999999999,105191,999999999,999999999,113509,999999999,136544,137789,999999999,161613,95059,100699,134946,158705,999999999,160401,120130,999999999,999999999
119,E013 Ghousia Engineering College Ramanagara,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,159531,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
120,E013 Ghousia Engineering College Ramanagara,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,142877,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
121,E013 Ghousia Engineering College Ramanagara,IE Info.Science,999999999,999999999,999999999,999999999,999999999,999999999,168199,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,154324,999999999,173111,169486,999999999,999999999,999999999,999999999,999999999
122,E013 Ghousia Engineering College Ramanagara,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169340,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
123,E014 S J C Institute of Technology Chickballapur,"AD Artificial Intel, Data Sc",62014,999999999,999999999,67043,999999999,143207,92947,999999999,999999999,57418,999999999,999999999,70367,999999999,999999999,49478,83750,59826,135668,999999999,999999999,999999999,999999999,999999999
124,E014 S J C Institute of Technology Chickballapur,AE Aeronaut.Engg,999999999,999999999,999999999,152054,999999999,999999999,150472,999999999,999999999,168513,999999999,999999999,999999999,999999999,999999999,138907,999999999,999999999,152416,999999999,999999999,151624,999999999,999999999
125,E014 S J C Institute of Technology Chickballapur,"CA CS (AI, Machine
Learning)",52500,999999999,999999999,55836,999999999,107329,65367,999999999,999999999,37839,999999999,999999999,47986,999999999,999999999,37750,56421,48247,125395,999999999,999999999,999999999,999999999,999999999
126,E014 S J C Institute of Technology Chickballapur,"CD Computer Sc.
and Design",72903,999999999,999999999,70116,999999999,81304,105508,999999999,999999999,66992,999999999,999999999,67102,999999999,999999999,60896,999999999,72497,164236,999999999,999999999,999999999,999999999,999999999
127,E014 S J C Institute of Technology Chickballapur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,165273,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
128,E014 S J C Institute of Technology Chickballapur,CK Civil Engg (Kannada),999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
129,E014 S J C Institute of Technology Chickballapur,CS Computers,29887,999999999,999999999,31220,57086,34670,59407,999999999,999999999,27787,999999999,999999999,47506,999999999,73514,25140,56756,28640,61836,80531,102952,39258,999999999,42008
130,E014 S J C Institute of Technology Chickballapur,EC Electronics,106630,999999999,110242,104858,151839,126796,92586,999999999,999999999,73756,169727,85741,116553,149880,134899,69062,132466,84678,171880,999999999,999999999,108887,151144,144237
131,E014 S J C Institute of Technology Chickballapur,IE Info.Science,84347,999999999,999999999,43997,999999999,49134,72648,999999999,999999999,38305,999999999,40650,64429,999999999,999999999,33803,45606,40216,76177,100735,143236,60035,999999999,999999999
132,E014 S J C Institute of Technology Chickballapur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170109,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
133,E014 S J C Institute of Technology Chickballapur,SE Aero Space Engg.,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,146543,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
134,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,"CA CS (AI, Machine Learning)",999999999,999999999,999999999,112237,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,122443,999999999,999999999,106787,999999999,150087,146031,999999999,999999999,155683,999999999,999999999
135,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
136,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,CS Computers,95070,999999999,999999999,163311,999999999,999999999,108713,999999999,137785,92791,999999999,999999999,106665,128823,999999999,73647,99958,97003,137176,999999999,144588,126104,999999999,999999999
137,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,165499,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
138,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,162139,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
139,E015 Dr.T.Thimmaiah Institute of Technology BANGARAPET -TQ kolar District,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,159883,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
140,E016 Siddaganga Institute of Technology  Tumkur,"AD Artificial
Intel, Data Sc",32134,999999999,999999999,16894,999999999,30515,14183,999999999,999999999,14277,999999999,999999999,12724,999999999,999999999,12699,21009,16187,39607,999999999,999999999,999999999,999999999,999999999
141,E016 Siddaganga Institute of Technology  Tumkur,BT Bio Technology,999999999,999999999,999999999,137715,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,76187,999999999,999999999,69905,999999999,82052,142702,999999999,999999999,119976,999999999,999999999
142,E016 Siddaganga Institute of Technology  Tumkur,"CA CS (AI, Machine Learning)",999999999,999999999,43544,20433,999999999,999999999,13336,999999999,999999999,11879,999999999,999999999,12921,999999999,999999999,11593,15462,22668,36969,59382,999999999,19859,999999999,999999999
143,E016 Siddaganga Institute of Technology  Tumkur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173506,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
144,E016 Siddaganga Institute of Technology  Tumkur,CH Chemical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168393,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
145,E016 Siddaganga Institute of Technology  Tumkur,CS Computers,7196,999999999,9484,9776,10679,9908,10988,999999999,15862,8465,999999999,999999999,7300,999999999,11394,6944,8656,8562,26276,26695,28187,13389,999999999,999999999
146,E016 Siddaganga Institute of Technology  Tumkur,EC Electronics,15912,999999999,999999999,20822,36346,21554,20701,999999999,46333,15491,999999999,999999999,18158,999999999,20073,13759,14267,16872,44152,999999999,65613,25595,999999999,999999999
147,E016 Siddaganga Institute of Technology  Tumkur,EE Electrical,62856,999999999,999999999,28892,999999999,34542,76640,119073,999999999,27292,999999999,999999999,999999999,999999999,999999999,24357,999999999,29001,64739,999999999,79381,26301,999999999,999999999
148,E016 Siddaganga Institute of Technology  Tumkur,"EI Elec. Inst.
Engg",999999999,999999999,999999999,52705,999999999,69423,42034,999999999,999999999,43075,999999999,999999999,54610,999999999,999999999,41471,49500,56083,165782,999999999,999999999,999999999,999999999,999999999
149,E016 Siddaganga Institute of Technology  Tumkur,"ET Elec.
Telecommn. Engg.",56652,999999999,999999999,33353,999999999,48650,31932,999999999,999999999,23334,999999999,999999999,29418,999999999,999999999,23115,84634,45232,122528,999999999,123916,999999999,999999999,999999999
150,E016 Siddaganga Institute of Technology  Tumkur,IE Info.Science,16757,999999999,999999999,15465,999999999,19589,22902,999999999,39457,10024,999999999,14168,12030,999999999,999999999,9721,10965,12610,31374,40052,34879,21331,999999999,999999999
151,E016 Siddaganga Institute of Technology  Tumkur,"IM Ind. Engg.
Mgmt.",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,163744,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
152,E016 Siddaganga Institute of Technology  Tumkur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172488,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
153,E017 Sri Siddartha Institute of Technology  Tumkur,AI Artificial Intelligence,94476,999999999,999999999,74628,999999999,89355,55185,999999999,999999999,999999999,999999999,999999999,64652,999999999,999999999,53178,60474,59312,110500,999999999,999999999,75494,999999999,999999999
154,E017 Sri Siddartha Institute of Technology  Tumkur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164355,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
155,E017 Sri Siddartha Institute of Technology  Tumkur,CS Computers,31307,999999999,41526,42787,95678,47995,32397,999999999,999999999,28832,999999999,999999999,38912,999999999,999999999,28523,38651,40054,55718,999999999,70305,54147,999999999,999999999
156,E017 Sri Siddartha Institute of Technology  Tumkur,DS Comp. Sc. Engg- Data Sc.,999999999,999999999,999999999,43406,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,70489,999999999,40946,999999999,56896,83173,999999999,999999999,65431,999999999,999999999
157,E017 Sri Siddartha Institute of Technology  Tumkur,EC Electronics,58869,999999999,999999999,95519,110912,999999999,66521,999999999,999999999,62107,999999999,999999999,63252,999999999,84094,56170,64553,65137,147607,999999999,999999999,84133,999999999,999999999
158,E017 Sri Siddartha Institute of Technology  Tumkur,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173054,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
159,E017 Sri Siddartha Institute of Technology  Tumkur,ET Elec. Telecommn. Engg.,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,152910,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
160,E017 Sri Siddartha Institute of Technology  Tumkur,IE Info.Science,51436,999999999,55436,66298,999999999,87668,65854,999999999,999999999,56887,999999999,999999999,45569,999999999,999999999,40850,47440,50483,92920,127499,999999999,45000,999999999,999999999
161,E017 Sri Siddartha Institute of Technology  Tumkur,MD Med.Elect.,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,142662,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
162,E017 Sri Siddartha Institute of Technology  Tumkur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,146035,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
